AX,AY,AZ,GX,GY,GZ
7.4389877,0.3572874,-21.646935,0.7629707,-0.51137054,0.010995574
9.056498,-1.3709173,-10.987052,0.7715228,-0.717843,-0.021991149
9.137071,-1.9430408,-7.853099,0.7654142,-0.7850382,-0.028099801
8.863223,-3.1754155,2.77492,0.75808376,-0.85589856,-0.040317107
8.170028,-3.9288268,14.175175,0.73548174,-0.99639755,-0.057421334
9.126633,-7.237952,34.702877,0.72387534,-1.0635928,-0.06414085
9.100956,-7.1027412,34.253754,0.64996064,-1.2871695,-0.08307768
9.522979,-9.259154,36.509678,0.6102544,-1.3641385,-0.084910266
7.909431,-8.4964905,36.918568,0.5699373,-1.4404966,-0.09101892
3.1146338,-6.648356,28.549757,0.47708577,-1.6042085,-0.09468412
3.188586,-6.6639476,28.596905,0.36163223,-1.7673095,-0.09162979
3.2846735,-6.6825347,28.657106,0.22907446,-1.9328539,-0.09040806
2.0013814,-7.0632124,23.25818,-0.02443461,-2.1662045,-0.09773844
0.060777396,-7.069235,19.160707,-0.02443461,-2.1662045,-0.09773844
-1.870928,-7.0291576,13.99392,-0.11911872,-2.2419517,-0.09712757
-2.579721,-7.088564,11.153613,-0.31948254,-2.3836725,-0.09590584
-2.8052583,-6.8931193,7.7337627,-0.5204572,-2.5143976,-0.095294975
-2.5493789,-5.997103,4.689748,-0.63591075,-2.58648,-0.09407325
-1.6665473,-4.773578,1.7930603,-0.87781334,-2.7251463,-0.095294975
-1.189745,-4.3691573,0.9613824,-0.9993755,-2.7911196,-0.09712757
-0.18069708,-3.785697,-0.25189364,-1.2669345,-2.935284,-0.112399206
0.99201405,-3.4986606,-0.9908809,-1.5399913,-3.088,-0.13500121
1.7451469,-2.348617,-1.5372938,-1.6762142,-3.1637475,-0.15027285
1.6905558,-2.137559,-1.4518758,-1.9523253,-3.334179,-0.18509217
1.5157982,-1.721242,-1.5726407,-2.225382,-3.515606,-0.2302962
1.1138957,-1.501668,-1.9951404,-2.3597724,-3.6072357,-0.25595254
0.36462477,-0.8853617,-2.8216772,-2.6138923,-3.796604,-0.30970868
0.35939446,-0.8958616,-2.7493072,-2.850908,-3.9835286,-0.36835176
-0.028893203,-0.47737694,-3.2754302,-2.9681942,-4.0794344,-0.39950588
-0.06266981,-0.28796577,-3.7545204,-3.1905491,-4.2608614,-0.46670106
0.28712827,-0.028383255,-3.9444923,-3.3066137,-4.353713,-0.5039638
0.25645605,-0.035988808,-3.8883574,-3.6615262,-4.6316566,-0.6383542
0.22109598,-0.042370796,-3.8413384,-4.396397,-5.1851006,-0.97433007
0.541919,0.09649277,-4.0568166,-4.396397,-5.1851006,-0.97433007
0.64066935,0.32609272,-4.173754,-4.396397,-5.1851006,-0.97433007
0.2972092,0.6220455,-4.3552995,-4.396397,-5.1851006,-0.97433007
0.05584289,0.900198,-4.390467,-4.615087,-5.3317084,-1.0842859
-0.12754968,1.0688753,-4.1664643,-4.72321,-5.400125,-1.133155
0.46443334,1.1758509,-2.9611406,-4.8936415,-5.5192437,-1.2223413
0.43958825,1.175602,-2.9650452,-4.9718323,-5.576054,-1.2632693
0.40773296,1.175436,-2.9705987,-5.0891185,-5.6756253,-1.3310753
0.6067703,1.2131662,-2.6218882,-5.163644,-5.7519836,-1.3897184
0.7079504,1.1927471,-2.233526,-5.1966305,-5.783138,-1.4123205
1.1227964,1.0187035,-1.6817291,-5.237559,-5.8332286,-1.4538593
1.1269478,0.9952307,-1.5873078,-5.246111,-5.849111,-1.4721853
2.5424862,0.5141659,-1.8469927,-5.244278,-5.86927,-1.500285
1.1140841,2.140623,-1.8988054,-5.20335,-5.881487,-1.5228871
1.3377389,-0.12815571,-0.7928473,-5.172196,-5.886985,-1.5332718
1.322339,-0.1303215,-0.7676181,-5.068349,-5.8924823,-1.5399913
1.3016993,0.2484827,-1.3455724,-4.932737,-5.8827085,-1.53205
1.0361016,0.5815172,-0.9448142,-4.845383,-5.8766,-1.5283848
1.0388325,0.06166458,-1.9212651,-4.6260824,-5.8472786,-1.496009
1.0170017,0.05840397,-1.8744683,-3.4287865,-5.281617,-1.2687671
0.9979826,0.055472374,-1.8292549,-3.4287865,-5.281617,-1.2687671
0.87348413,0.20630741,-1.948965,-3.4287865,-5.281617,-1.2687671
0.78300744,0.21610832,-2.0342422,-3.4287865,-5.281617,-1.2687671
0.8580787,0.26738644,-2.1980069,-3.0024028,-4.962135,-1.1826351
0.70482147,0.31212234,-2.129663,-2.7751608,-4.7684903,-1.1459832
0.4149033,0.3527546,-2.0223832,-2.547308,-4.555909,-1.1087204
0.23706424,0.30769157,-1.8909495,-2.0952678,-4.094706,-1.056186
0.04609511,0.076262474,-1.5817016,-1.6554449,-3.605403,-1.0317514
-0.05696049,0.010420799,-1.2778082,-1.2431108,-3.120376,-1.0299188
-0.17585516,-0.0025806427,-0.8387965,-1.0500773,-2.8876364,-1.0280862
-0.08337825,-0.073122025,-0.6050918,-0.8668178,-2.6622272,-1.0390818
0.011361349,0.0018548965,-0.12804127,-0.5271767,-2.2413409,-1.0519099
0.010995146,0.0017528534,-0.12655133,-0.24129178,-1.8638263,-1.0586295
0.2589666,0.07036018,-0.26732114,0.0,-1.5199091,-1.0580186
0.3809899,0.06919479,-0.4843898,0.096516706,-1.3598624,-1.0574077
0.36306116,0.12076187,-0.6228233,0.26450464,-1.0507646,-1.0354166
0.36955404,0.120165825,-0.613893,0.33169982,-0.9059895,-1.0201449
0.3419947,0.022047043,-0.70362115,0.44165558,-0.618272,-0.9822713
0.41208005,-0.034895897,-0.48010296,0.5235115,-0.33483052,-0.93218035
0.17435586,0.059365273,-0.42668286,0.6236934,0.8148179,-0.7440339
0.18374504,0.060469627,-0.44339904,0.6224717,0.96203643,-0.72204274
0.19010668,0.061519623,-0.45891634,0.6224717,0.96203643,-0.72204274
0.42234424,-0.2593031,-0.32962945,0.625526,1.1080332,-0.70432764
0.16302462,0.32318115,-0.3874451,0.625526,1.1080332,-0.70432764
0.14461072,0.3400221,-0.6280045,0.625526,1.1080332,-0.70432764
0.27169806,0.116929054,-0.90168464,0.62125,1.2515866,-0.68539083
0.12725012,0.33653164,-1.0067753,0.6218608,1.535028,-0.657291
-0.012435995,0.4031105,-0.9467641,0.61819565,1.6724727,-0.6426302
-0.035945173,0.11815739,-0.71245563,0.6236934,1.9345338,-0.61086524
-0.06880991,0.044125557,-0.5439233,0.6249151,2.1678843,-0.57787853
-0.110735044,0.08991909,-0.39838204,0.6365216,2.2778401,-0.56199604
-0.013097674,0.121222496,-0.3807973,0.6658431,2.469652,-0.52595496
-0.008559741,0.12123871,-0.38026133,0.70432764,2.6351962,-0.50335294
0.021342069,0.1688757,-0.34286362,0.75686204,2.772641,-0.42638394
0.047953885,0.12542915,-0.3570271,0.7825184,2.8300624,-0.40133846
-0.061130174,0.13711452,-0.24985507,0.820392,2.8807642,-0.36346483
-0.076148584,0.033809662,-0.10068154,0.8906415,2.96262,-0.3005457
-0.047739953,0.030857086,-0.07741177,0.9822713,3.0267608,-0.22540927
0.0048196763,0.018149376,-0.09954053,1.0806206,3.0603585,-0.14538592
0.027744338,0.120238304,-0.20099953,1.1771374,3.0725758,-0.059864793
0.090431966,0.12651539,-0.20807573,1.2241739,3.0689106,-0.02076942
0.0882894,0.12580872,-0.19672725,1.2748758,3.062191,0.02321288
0.08769494,0.12538815,-0.18959728,1.382999,3.0322587,0.11362094
-0.051168762,0.21158028,-0.14650166,1.4856243,2.981557,0.19914207
-0.17302433,0.23302555,-0.19718379,1.5351044,2.949181,0.24312437
-0.33658174,0.19036102,-3.3577642,1.636508,2.872823,0.32375857
0.41902095,0.25914097,-1.0769974,1.6792686,2.8306732,0.36651915
0.16842765,-0.4212637,-0.04026419,1.7660115,2.7378216,0.4447099
0.51554185,-0.47711945,0.7879087,1.8515326,2.6333637,0.5198463
0.41609222,-0.08766556,1.3452258,1.8881844,2.5765533,0.5522222
0.26465458,0.121305466,0.99177814,1.9620992,2.4610996,0.61941737
0.061104752,0.3880787,0.31213933,2.025629,2.34137,0.6817256
0.061050095,0.38420296,0.3678782,2.0518963,2.2802837,0.7110472
0.09595599,0.45323753,-0.23554772,2.1087067,2.0841959,0.79290307
-0.21306437,0.24398422,-0.74658644,2.1319196,2.020666,0.81489426
-0.0056324527,-0.0068950653,-0.24758768,2.1502457,1.9559141,0.8393288
0.24647973,-0.30958176,-0.044289827,2.1728477,1.825189,0.88147855
-0.20119534,-0.35560703,0.6682424,2.1789563,1.7610482,0.8979719
-0.2715668,-0.4400158,0.71825695,2.1820107,1.5686256,0.95172805

0.23968641,0.07767105,-0.39417204,-0.004276057,-0.039171733,0.004276057
0.24254794,0.07740116,-0.39070055,0.004886922,-0.04344779,0.0018325958
0.24731968,0.07754612,-0.39232233,0.0061086523,-0.048945576,0.0012217305
0.1419748,0.10388279,-0.22233403,0.009773844,-0.050167307,-0.0036651916
0.19505993,0.063586235,-0.12632513,0.009162978,-0.0538325,-0.004276057
0.17400633,-0.0388031,0.0753361,0.0018325958,-0.062384613,-0.009773844
0.102551736,-0.038187027,0.10884118,0.0,-0.06421721,-0.013439035
0.027626552,-0.10702133,0.1452043,-0.009162978,-0.06727154,-0.014049901
0.0028688312,-0.19053364,0.17530102,-0.009773844,-0.067882404,-0.02076942
0.033753216,-0.22635269,0.080720186,-0.020158553,-0.06910413,-0.028099801
0.04169161,-0.3055439,0.039726436,-0.03359759,-0.067882404,-0.03848451
0.085240826,-0.29390717,-0.0018348098,-0.040927973,-0.06604981,-0.043982297
0.042642333,-0.19122696,-0.0203349,-0.058643065,-0.06421721,-0.065973446
0.025373513,-0.16495514,-9.840727E-4,-0.08857546,-0.032452215,-0.08002335
0.028039224,-0.18642521,0.021534383,-0.09468412,-0.031841353,-0.07696902
0.0036366023,-0.1574831,0.059473336,-0.09468412,-0.031841353,-0.07696902
-0.012203354,-0.114136696,0.030026615,-0.09468412,-0.031841353,-0.07696902
0.082397416,-0.1666956,-0.20376664,-0.09468412,-0.031841353,-0.07696902
0.06535861,-0.15973663,-0.23707801,-0.09468412,-0.031841353,-0.07696902
0.0059279287,-0.074136734,-0.44810647,-0.09590584,-0.036728274,-0.06841691
-0.009693712,0.041675568,-0.70275986,-0.13316862,-0.08743009,-0.048258353
-0.013929157,0.2677927,-1.2105206,-0.2657264,-0.23892467,-0.03970624
-0.019322248,0.25903225,-1.0840719,-0.4813618,-0.35987598,-0.05375614
-0.026117608,0.25757217,-1.0602382,-0.54611355,-0.32139146,-0.064751714
0.031343233,0.38685894,-1.3882439,-0.59131753,-0.16500998,-0.08002335
0.1973492,0.47596073,-1.7007401,-0.58032197,-0.11064297,-0.08307768
0.5171023,0.72295856,-2.1719074,-0.5497787,-0.064828075,-0.069027774
0.69796973,0.96753883,-2.548977,-0.5290093,-0.063606344,-0.047647487
0.78042936,1.2482357,-3.022478,-0.5271767,-0.06971499,-0.03726278
0.9246117,1.6849928,-3.79359,-0.5271767,-0.08498663,-0.032986723
0.90161103,2.367113,-5.18465,-0.5332854,-0.09170614,-0.032375857
0.83414114,2.828619,-5.9994025,-0.5326745,-0.08865182,-0.044593163
0.86182636,3.8879623,-8.0724745,-0.5204572,-0.07582365,-0.05681047
0.99418986,4.6996813,-10.63604,-0.4972443,-0.062384613,-0.07269296
2.1081016,5.0684967,-15.657127,-0.47647488,-0.048945576,-0.07452556
0.11462504,0.04013157,-0.58079356,-0.43310347,-0.025121834,-0.08246681
0.17445466,-0.25827694,-0.4192472,-0.408058,-0.0129045285,-0.08368854
0.12408991,-0.4149723,-0.109446794,-0.32498032,0.032910366,-0.08735373
-0.0062947124,-0.47338104,0.34367114,-0.29443705,0.051236324,-0.089186326
-0.08844811,-0.45314598,0.4848054,-0.26145032,0.06650795,-0.086132
-0.08768501,-0.39278126,0.6613027,-0.20097467,0.093386024,-0.08552113
-0.03475567,-0.32344437,0.7317998,-0.16310102,0.10804679,-0.084910266
0.07848814,-0.08934307,0.4399922,-0.064751714,0.1379792,-0.080634214
0.078397244,-0.018156052,0.4277051,-0.03176499,0.14164437,-0.07513642
0.1757099,0.11308956,0.46729666,0.0,0.14592044,-0.07574729
0.23944676,0.12011814,0.38253683,0.062308256,0.15141822,-0.07086037
0.23487434,0.12028694,0.37924367,0.115453534,0.15141822,-0.06841691
0.23124328,0.12062073,0.37329495,0.16676621,0.14897476,-0.069027774
-0.011300564,-0.092027664,0.33963352,0.1881465,0.1501965,-0.065973446
-0.23156273,-0.5083437,0.10451573,0.21930063,0.14530957,-0.06536258
0.12480565,-0.16103172,0.03636837,0.24007004,0.14408784,-0.06291912
0.113046534,-0.16118431,0.037680328,0.25961772,0.13675746,-0.054367006
0.10112199,-0.16175556,0.045454204,0.27183503,0.123929285,-0.039095376
0.15379444,-0.16415024,-0.34958908,0.27672195,0.10315987,-0.015271631
0.27503714,-0.17458534,-0.6623434,0.27000242,0.094607756,-0.009773844
0.30786094,-0.058161736,-1.0530916,0.27000242,0.094607756,-0.009773844
0.3863301,-0.0038442612,-1.115093,0.25717425,0.07506007,0.004886922
0.6671099,3.0994415E-4,-1.3246379,0.24129178,0.05673411,0.015271631
0.7595611,0.23427486,-1.7081387,0.23457226,0.048181996,0.019547688
0.56269467,0.31252575,-2.0492668,0.21380283,0.027412578,0.028710667
0.5715046,0.38124084,-2.4457302,0.19303341,0.006032294,0.035430185
0.37326282,0.6081095,-2.81303,0.18020524,-0.007406741,0.03848451
0.2961755,0.7633648,-3.2003932,0.15393804,-0.025121834,0.04337143
0.69026136,1.4239283,-4.432391,0.12583824,-0.048945576,0.044593163
0.84582394,1.5507774,-4.806759,0.11178834,-0.05505423,0.04520403
1.3417101,1.9451838,-5.977199,0.07696902,-0.07582365,0.040927973
1.9152517,2.4440737,-7.66609,0.06719518,-0.082543164,0.03481932
2.350415,3.7630548,-12.643241,0.02565634,-0.098425664,0.019547688
2.4156902,3.898408,-13.356031,0.004886922,-0.10331258,0.01160644
-0.114039935,-0.26902294,0.07844347,-0.005497787,-0.10209085,0.007330383
-0.10413813,-0.25500488,-0.044451714,-0.029932396,-0.10331258,-0.0036651916
-0.010114856,-0.2533455,-0.48257256,-0.06047566,-0.10331258,-0.017715093
0.018461242,-0.24494076,-0.5381161,-0.08368854,-0.0978148,-0.029321533
0.231262,-0.11461544,-0.95472944,-0.14905111,-0.05261077,-0.06169739
0.368226,0.008649826,-1.5035796,-0.14905111,-0.05261077,-0.06169739
0.553755,0.1704092,-2.4827738,-0.14905111,-0.05261077,-0.06169739
0.56763303,0.2586832,-2.6466029,-0.14905111,-0.05261077,-0.06169739
0.575693,0.52946854,-3.3665714,-0.16554448,-0.048334714,-0.064751714
0.6996859,0.62342453,-4.4594464,-0.16982053,-0.03795,-0.06719518
0.4072902,1.5411596,-7.5621614,-0.18387043,-0.020845776,-0.073303826
0.43582332,1.5418463,-7.566031,-0.18387043,-0.0110719325,-0.0720821
0.45753482,1.5419054,-7.5606055,-0.19425514,0.007254025,-0.07513642
0.5269667,2.0279284,-9.607648,-0.19730948,0.025579982,-0.07574729
0.9248355,2.4315786,-11.627168,-0.19792034,0.034132097,-0.07513642
2.0610943,2.7143707,-14.665311,-0.21502456,0.04024075,-0.076358154
-0.40506697,-0.54895115,0.8415542,-0.2125811,0.053068917,-0.07696902
-0.361708,-0.48423958,0.81174743,-0.2125811,0.05795584,-0.07513642
-0.23294747,-0.3079462,0.4545946,-0.20586158,0.070173144,-0.070249505
-0.2418547,-0.30945015,0.474827,-0.204029,0.070173144,-0.06719518
-0.25065935,-0.31107044,0.4976555,-0.204029,0.07261661,-0.06169739
-0.20995794,-0.11713982,0.2558412,-0.19547687,0.07322747,-0.056199603
-0.15794602,-0.0131959915,0.04883796,-0.19914207,0.06650795,-0.053145275
-0.07185644,-0.0284729,-0.112507045,-0.18142697,0.05795584,-0.042760566
-0.04453385,-0.038427353,-0.1241934,-0.13500121,0.034742963,-0.02076942
-0.042306535,-0.062366486,-0.12739483,-0.13500121,0.034742963,-0.02076942
-0.05146657,-0.10048294,-0.116686344,-0.13500121,0.034742963,-0.02076942
-0.18051557,-0.0021715164,-0.22744274,-0.13500121,0.034742963,-0.02076942
-0.15026012,0.05272007,-0.35240299,-0.11178834,0.026801713,-0.016493361
-0.09520342,0.0904665,-0.60020345,-0.09712757,0.026801713,-0.012217305
-0.00748422,0.15189266,-0.86745334,-0.08552113,0.021303926,-0.0067195175
0.25919688,0.16761494,-1.2815725,-0.06841691,0.013362677,0.0
0.3022975,0.18327236,-1.3325522,-0.04886922,0.00908662,0.004276057
0.4218249,0.3163576,-1.5520873,-0.026267206,0.0017562376,0.009773844
0.5294173,0.38970852,-1.763526,-0.0067195175,0.0035888334,0.017104227
0.46325377,0.5541067,-2.2942216,0.019547688,-0.0012980887,0.018325957
0.4622399,0.5534153,-2.2805789,0.03176499,-0.0037415496,0.021991149
0.4485741,0.6822853,-2.695843,0.054367006,-0.0055741454,0.02321288
0.47272742,0.8115034,-2.981445,0.07696902,-0.009850202,0.028710667
0.6052157,1.1899395,-3.571271,0.087964594,-0.010461068,0.029932396
0.6006954,1.1900816,-3.574352,0.118507855,-0.007406741,0.03604105
0.5929539,1.1900196,-3.573161,0.122783914,-0.0129045285,0.03359759
0.7270292,1.3719788,-4.018482,0.14477506,-0.0092393365,0.03970624
0.9972294,1.4768391,-4.537722,0.15821409,-0.009850202,0.03970624
1.2299398,1.6792698,-5.7432456,0.17470746,0.01947133,0.050701816
1.0594714,2.189866,-6.4737964,0.17287487,0.026190847,0.048258353
0.73719347,3.231264,-7.615525,0.17287487,0.026190847,0.048258353
0.5863734,3.992364,-9.346412,0.17287487,0.026190847,0.048258353
0.5810715,4.4283514,-12.502062,0.17287487,0.026190847,0.048258353
0.62663025,4.7170486,-14.342048,0.17287487,0.026190847,0.048258353
0.62663025,4.7170486,-14.342048,1.5070046,-1.5907694,-0.017104227
0.8426608,4.380354,-16.782467,1.5357152,-1.6316974,0.0
0.9252473,3.978918,-19.273552,1.5570955,-1.6817883,0.017104227
2.0751603,1.9773016,-21.312012,1.5650368,-1.7080556,0.025045475
2.3444645,1.6317062,-21.202745,1.5613716,-1.7941875,0.05009095
3.4975455,0.39707565,-19.949163,1.5552629,-1.8265635,0.056199603
4.934645,-0.8179426,-16.5621,1.5424347,-1.8638263,0.06658431
7.118508,-2.6058493,-7.249245,1.5008959,-1.9383518,0.08246681
7.3394303,-2.8652682,-5.706081,1.4459181,-2.0153208,0.09712757
8.379145,-3.941811,2.5116568,1.368949,-2.0983984,0.116675265
8.705028,-4.775143,13.581665,1.3164146,-2.1466568,0.12522738
10.203326,-8.841843,33.506348,1.2198979,-2.2657754,0.14782938
10.224225,-8.731765,32.935593,1.1594223,-2.3122013,0.15699236
10.24342,-8.632314,32.532063,1.0164797,-2.4215462,0.18142697
9.697542,-9.870116,37.042736,0.88270026,-2.5369997,0.20463985
7.981961,-9.084482,36.32705,0.36835176,-2.9096274,0.25900686
5.5656505,-8.167917,30.494411,0.36835176,-2.9096274,0.25900686
4.770123,-7.988187,26.62344,0.36835176,-2.9096274,0.25900686
3.5194664,-7.8325005,20.96718,0.26816985,-2.9792662,0.26267207
2.0360684,-7.85833,16.515501,0.172264,-3.0495157,0.2657264
-0.26841712,-7.8023148,11.523938,0.06536258,-3.1270955,0.2657264
-1.0215187,-7.7011423,9.854752,-0.14660765,-3.2816443,0.2565634
-1.5218962,-7.255785,7.22718,-0.3707952,-3.4447455,0.23945917
-1.376735,-6.627453,5.333677,-0.4868596,-3.524158,0.2302962
-0.30169457,-5.1641493,2.3806415,-0.7293731,-3.6897025,0.20280726
-0.1974299,-4.978329,2.1597967,-0.84665924,-3.7685041,0.19120082
0.3135986,-4.1819267,0.84532547,-1.0928379,-3.9285507,0.16432275
0.79520166,-3.3909764,-0.06841481,-1.346347,-4.0873756,0.13439035
1.2626331,-2.0439453,-1.3457727,-1.473407,-4.1649556,0.116675265
1.1953812,-2.061223,-1.2236956,-1.8753563,-4.388532,0.056199603
0.9287442,-1.1285334,-1.8000367,-2.008525,-4.456949,0.034208454
0.7262869,-0.4255333,-2.098006,-2.1465805,-4.5253663,0.007941248
0.99350286,0.48724556,-2.9298985,-2.4349089,-4.64815,-0.048258353
0.9374329,0.47915936,-2.8403978,-2.724459,-4.7464995,-0.10995574
0.882373,0.4719677,-2.7466793,-3.01462,-4.8228574,-0.172264
1.1577061,0.60604286,-3.2350965,-3.8789942,-4.884555,-0.32742378
1.3315073,0.5786581,-3.750577,-3.8789942,-4.884555,-0.32742378
1.287176,0.8258295,-4.165593,-3.8789942,-4.884555,-0.32742378
1.0094552,0.9166355,-4.3692746,-3.8789942,-4.884555,-0.32742378
0.51569885,0.9632845,-4.4206486,-4.159992,-4.865618,-0.37201694
-0.049921386,1.161663,-4.1606016,-4.301713,-4.8540115,-0.39706242
-0.42439476,1.0901403,-3.573299,-4.587598,-4.832631,-0.46303585
-0.37715808,1.0621195,-3.266859,-4.723821,-4.816138,-0.49968776
-0.23211509,1.0103731,-2.7429757,-5.0023756,-4.7782645,-0.5815437
-0.12367372,0.824584,-2.364705,-5.276043,-4.7361145,-0.66523224
0.10256109,0.67935276,-1.7701211,-5.401881,-4.711069,-0.7031059
0.08906244,0.6703081,-1.7140164,-5.6370645,-4.6640325,-0.7733554
1.0375306E-4,0.69210815,-1.4952006,-5.744577,-4.638987,-0.80878556
-0.099790454,0.89320755,-1.282378,-5.921117,-4.584009,-0.86132
0.1848904,0.78507614,-0.9236697,-6.056118,-4.5082617,-0.9034697
0.16603023,0.78424835,-0.9031153,-6.0946026,-4.4618363,-0.92485
0.35925943,0.57230663,-0.9912144,-6.1294217,-4.354324,-0.95417154
0.5881462,0.4345131,-0.9948361,-6.0854397,-4.2260423,-0.97127575
0.99581635,0.46210098,-0.9762983,-6.0341268,-4.1454077,-0.979217
0.9707564,0.46117306,-0.9302853,-5.8649173,-3.9694786,-0.9804387
0.9485601,0.46044827,-0.8827727,-4.1825943,-3.0049224,-0.93951076
1.1664325,0.414958,-0.9713582,-4.1825943,-3.0049224,-0.93951076
1.4718086,0.39768696,-1.1165283,-3.9382482,-2.9053514,-0.9437868
1.5523195,0.35426998,-1.4955617,-3.9382482,-2.9053514,-0.9437868
1.6075008,0.29422283,-1.6491402,-3.9382482,-2.9053514,-0.9437868
1.374626,0.32992744,-1.6902936,-3.9382482,-2.9053514,-0.9437868
0.9453145,0.3248024,-1.6369629,-3.6798522,-2.79845,-0.9584476
0.32171035,0.18321991,-1.4164585,-3.1520646,-2.5944211,-0.9859365
0.10796441,0.036963463,-1.2006091,-2.6254988,-2.4062746,-1.0250319
-0.09357435,-0.10667229,-0.9436177,-2.1044307,-2.2315671,-1.0665708
-0.20892507,-0.1736126,-0.70546883,-1.8570304,-2.150322,-1.0873401
-0.43874007,-0.16875744,-0.74452835,-1.3622295,-1.9853884,-1.1123856
-0.42889613,-0.16879272,-0.7461545,-1.1301007,-1.8992563,-1.1191051
-0.4806468,-0.19763088,-0.7419272,-0.6994407,-1.7257707,-1.1209377
-0.4647823,-0.18819427,-0.60391986,-0.3145956,-1.5357916,-1.106277
-0.2887661,-0.26254272,-0.41879708,-0.13805555,-1.4325553,-1.0891727
-0.29019496,-0.2626543,-0.40536594,0.16737708,-1.2175308,-1.0519099
-0.09876608,-0.2890625,-0.42167294,0.30176744,-1.1008556,-1.0238101
0.020713411,-0.31302357,-0.4456284,0.5320636,-0.85773116,-0.9682214
-0.05621055,-0.3824091,-0.07528233,0.7128797,-0.6115525,-0.9126327
-0.070869476,-0.3821249,-0.10330022,0.8564331,-0.36415204,-0.8539896
-0.078245856,-0.3818798,-0.121547826,0.91629785,-0.23831381,-0.8246681
-0.039938632,-0.34117794,0.10590134,1.0085385,0.009697486,-0.7715228
-0.16992462,-0.08952999,0.14587095,1.0409144,0.13125966,-0.7464773
-0.032189913,0.037503242,0.04155074,1.0916162,0.38660133,-0.6939429
0.0927759,0.1931305,-0.18853696,1.1209377,0.6364452,-0.6450737
0.41025692,0.37496567,-0.5472697,1.1227703,0.75984,-0.6218608
0.23165685,0.5208492,-0.84732646,1.1270463,0.99929917,-0.57971114
0.3088117,0.5207262,-1.1420985,1.1258247,1.1141418,-0.55833083
0.35150108,0.43209743,-1.0225725,1.1081096,1.4385113,-0.50885075
0.2501412,0.50152206,-0.87688744,1.0940597,1.5380824,-0.49418998
0.111726396,0.44643116,-0.77730244,1.0897835,1.6327665,-0.47952923
-0.0957593,0.26686764,-0.5913877,1.0708468,1.8196912,-0.46120325
-0.1090221,0.23579693,-0.57284546,1.0537425,1.9870683,-0.44226643
-0.24803251,0.19041443,-0.3630559,1.0409144,2.1348977,-0.42210788
-0.25734043,0.14505482,-0.25908056,1.03786,2.2039254,-0.4092797
-0.057310034,0.020645142,-0.09045711,1.0409144,2.324266,-0.3817908
-0.030805472,0.023085594,-0.069748074,1.0415252,2.3755786,-0.3622431
-0.038791504,0.07096672,-0.0854606,1.0616838,2.4629323,-0.32559118
0.013821017,0.0780983,-0.0649433,1.0812315,2.522797,-0.2761111
-0.13565642,0.13792324,0.26719898,1.1209377,2.5765533,-0.19181168
-0.1291992,0.13793945,0.2629285,1.1209377,2.5765533,-0.19181168
-0.12130407,0.13801956,0.25498307,1.138042,2.582051,-0.1600467
-0.12369828,0.34631538,-2.879027,1.1667526,2.5753314,-0.09040806
0.02460165,0.18193054,-0.42892802,1.2009611,2.5453992,-0.015882496
0.11533144,-0.35800362,0.46972823,1.2205088,2.5258515,0.026267206
0.33615825,-0.109996796,0.71563244,1.255328,2.4678192,0.10445796
0.31369975,-0.0706892,1.4954069,1.2907583,2.392072,0.18203785
0.2239125,0.094732285,1.3812954,1.3066407,2.3493114,0.21746802
-0.10404051,0.18754959,0.44233692,1.350623,2.2601252,0.29565877
-0.19390579,0.24900818,0.14414075,1.3677273,2.205758,0.3268129
-0.22434156,0.49018288,-0.24079731,1.4110987,2.1013,0.39461896
-0.008422084,0.41318035,-0.50178754,1.4563028,1.9907335,0.45142943
0.14263913,0.3053732,-0.2814859,1.4770721,1.9320904,0.4783075
0.1452347,0.26489353,-0.23463586,1.5204436,1.820913,0.5363397
0.12263124,0.14083767,0.06765431,1.559539,1.7097355,0.5766568
-0.044786654,0.021718979,0.42189914,1.5845845,1.6578119,0.6017023
-0.22691287,-0.059057236,1.0912738,1.6236799,1.5570191,0.6389651
-0.22019555,-0.091934204,1.1351433,1.6511687,1.4666111,0.6786713
-0.22074996,-0.14175224,1.3398113,1.6792686,1.390253,0.7104363
-0.23084377,-0.11277962,1.4025288,1.7061466,1.226541,0.80573124
-0.22097003,-0.086512566,0.80589604,1.7061466,1.226541,0.80573124
-0.22387335,-0.08686066,0.8152437,1.7061466,1.226541,0.80573124
-0.2275538,-0.087228775,0.82575226,1.7061466,1.2094368,0.8173377

0.5171023,0.72295856,-2.1719074,0.019547688,0.093386024,-0.01160644
0.69796973,0.96753883,-2.548977,0.02076942,0.093386024,-0.012217305
0.78042936,1.2482357,-3.022478,0.02687807,0.090331696,-0.013439035
0.9246117,1.6849928,-3.79359,0.027488936,0.08422305,-0.016493361
0.90161103,2.367113,-5.18465,0.044593163,0.07933612,-0.017715093
0.83414114,2.828619,-5.9994025,0.044593163,0.07933612,-0.017715093
0.86182636,3.8879623,-8.0724745,0.044593163,0.07933612,-0.017715093
0.99418986,4.6996813,-10.63604,0.044593163,0.07933612,-0.017715093
2.1081016,5.0684967,-15.657127,0.043982297,0.0762818,-0.02076942
0.11462504,0.04013157,-0.58079356,0.04886922,0.07689266,-0.021380283
0.17445466,-0.25827694,-0.4192472,0.05375614,0.0762818,-0.025045475
0.12408991,-0.4149723,-0.109446794,0.05497787,0.074449204,-0.027488936
-0.0062947124,-0.47338104,0.34367114,0.058643065,0.07200574,-0.026267206
